Date,Account ID,Invoice/CM #,Line Description,Debit Amnt,Credit Amnt,Name,Sales Rep Name,Qty,Item ID,Item Description,Sku Type,Principla
4/14/23,1200,COL23-04C-0176,Cost of sales,,2825.31,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,POTCHI STRAWBERRY 50PCSX40,,3027.2,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,2305.52,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,2305.52,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,POTCHI CHOCO MALLOWS 24PCSX18,,955.08,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,188,POTCHI CHOCO MALLOWS 24PCSX18,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,769.48,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,188,POTCHI CHOCO MALLOWS 24PCSX18,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,769.48,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,188,POTCHI CHOCO MALLOWS 24PCSX18,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,POTCHI MALLOWS CHOCO BERRY 24PCSX18,,955.08,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,732.36,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,732.36,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,2,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,MONAMI STRAWBERRY&CREAM 50PCSX40,,4183.89,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,3333.45,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,3333.45,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,MONAMI BUTTER CREAM CARAMEL 50PCSX40,,4183.89,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,3268.08,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,3268.08,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,CHOCQUIK FIVE 10PCSX20,,6246.05,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,5,849,CHOCQUIK FIVE 10PCSX20,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,4796.25,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,5,849,CHOCQUIK FIVE 10PCSX20,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,4796.25,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,5,849,CHOCQUIK FIVE 10PCSX20,CASE,CIFPI
4/14/23,4000,COL23-04C-0176,CHOCQUIK COOKIES 10PCSX20,,3271.74,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/14/23,5000,COL23-04C-0176,Cost of sales,2737.89,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/14/23,1200,COL23-04C-0176,Cost of sales,,2737.89,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,3,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/14/23,1100,COL23-04C-0176,HDT TWIN (KALILANGAN),102380.01,,HDT TWIN (KALILANGAN),EDWIN AGCOPRA JR,,,,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,V FRESH WINTER 50PCSX40,,44517.6,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,36830.1,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,36830.1,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,ICOOL MENTHOLATED GUM 50PCSX40,,4451.76,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,3500.64,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,3500.64,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,ICOOL CHERRYMINT GUM 50PCSX40,,2967.84,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,2282.48,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,2282.48,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,JUMBO REG. PACK 25PCSX40,,1043.28,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,839,JUMBO REG. PACK 25PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,909.31,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,839,JUMBO REG. PACK 25PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,909.31,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,839,JUMBO REG. PACK 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,JUMBO CHERRI PACK 25PCSX40,,1043.28,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,931,JUMBO CHERRI PACK 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,AMERICAN GUMBALL 24PCSX40,,1056.24,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,909.31,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,909.31,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,SUPER BUBBLE 40PCSX40,,2890.08,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,832,SUPER BUBBLE 40PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,2276.64,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,832,SUPER BUBBLE 40PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,2276.64,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,832,SUPER BUBBLE 40PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FROOTY CHOCOLICIOUS 20PCSX50,,6075,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,4700,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,4700,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FROOTY BUBBLE POP 25PCSX40,,6447.6,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,829,FROOTY BUBBLE POP 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FROOTY CHOCO POP 25PCSX40,,6253.2,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,4730,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,4730,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FROOTY PINTOORA POP 20PCSX50,,3645,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,2820,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,2820,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FROOTY TWIN POP 20PCSX50,,3645,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,725,FROOTY TWIN POP 20PCSX50,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS 50PCSX40,,42768,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,33904.8,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,33904.8,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS SAMPALOK 50PCSX40,,7128,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,5555.75,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,5555.75,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS TROPICAL FRUIT 50PCSX40,,7128,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,907,FRUTOS TROPICAL FRUIT 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS DOUBLICIOUS 50PCSX40,,7128,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,878,FRUTOS DOUBLICIOUS 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS MILK TEA 50PCSX40,,7128,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1086,FRUTOS MILK TEA 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,5555.75,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1086,FRUTOS MILK TEA 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,5555.75,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,1086,FRUTOS MILK TEA 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,FRUTOS STRAWBERRY MILK SHAKE 50PCSX40,,4276.8,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,3268.08,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,3268.08,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,CHOCO JOY 50PCSX40,,14450.4,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,11340.4,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,11340.4,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,CHAMPI CHOCO 50PCSX40,,7225.2,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,5670.2,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,5670.2,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,POTCHI GUMMY WORMS JAR 120PCSX12,,12260.2,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,9417.7,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,9417.7,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,10,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,POTCHI HOOLA HOOP JAR 120PCX12,,24520.4,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,20,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,18835.4,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,20,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,18835.4,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,20,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,POTCHI STRAWBERRY 50PCSX40,,7419.6,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,5763.8,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,5763.8,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,BUTTERKIST 50PCSX40,,2851.2,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,2175.36,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,2175.36,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,MONAMI STRAWBERRY&CREAM 50PCSX40,,2734.56,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,2222.3,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,2222.3,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,2,965,MONAMI STRW&CREAM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,MONAMI BUTTER CREAM CARAMEL 50PCSX40,,1367.28,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0177,Cost of sales,1089.36,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0177,Cost of sales,,1089.36,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,1,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0177,COLUMBIA DISCOUNT,2324.22,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,"232,421.52",DSC1,DISCOUNT,CASE,CIFPI
4/14/23,1100,COL23-04C-0177,TAACA STORE (DON CARLOS),230097.3,,TAACA STORE (DON CARLOS),RAYMOND LOFRANCO,,,,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,V FRESH WINTER 50PCSX40,,37098,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,25,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,30691.75,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,25,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,30691.75,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,25,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,ICOOL MENTHOLATED GUM 50PCSX40,,7419.6,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,5834.4,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,5834.4,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,ICOOL CHERRYMINT GUM 50PCSX40,,2967.84,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,2282.48,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,2282.48,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,PINTOORA GUMBALL 25PCSX40,,26406,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,25,877,PINTOORA GUMBALL 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,JUMBO REG. JAR 100PCSX12,,2592,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,979,JUMBO REG. JAR 100PCSX12,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FROOTY BUBBLE POP 25PCSX40,,1289.52,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,1,829,FROOTY BUBBLE POP 25PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FROOTY PINTOORA POP 20PCSX50,,1215,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,940,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,940,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FROOTY TWIN POP 20PCSX50,,2430,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,725,FROOTY TWIN POP 20PCSX50,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FRUTOS 50PCSX40,,21384,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,15,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,16952.4,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,15,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,16952.4,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,15,830,FRUTOS 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FRUTOS TROPICAL FRUIT 50PCSX40,,2851.2,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,907,FRUTOS TROPICAL FRUIT 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,FRUTOS STRAWBERRY MILK SHAKE 50PCSX40,,4276.8,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,3268.08,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,3268.08,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,169,FRUTOS MILK SHAKE 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,CHAMPI CHOCO 50PCSX40,,14450.4,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,11340.4,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,11340.4,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,971,CHAMPI CHOCO 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,POTCHI STRAWBERRY 50PCSX40,,7419.6,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,5763.8,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,5763.8,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,5,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,POTCHI MALLOWS CHOCO BERRY 24PCSX18,,4681.8,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,3661.8,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,3661.8,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,10,149,POTCHI MALLOWS C.BERY 24PCSX18,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,MONAMI BUTTER CREAM CARAMEL 50PCSX40,,4101.84,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,3268.08,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,3268.08,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,3,968,MONAMI BUTTER 50PCSX40,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,MYCOCO W/ TOFFEE BITS 20PCSX24,,1027.72,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,922,MYCOCO W/TOFFEE BITS 20PCSX24,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,796,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,922,MYCOCO W/TOFFEE BITS 20PCSX24,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,796,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,922,MYCOCO W/TOFFEE BITS 20PCSX24,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,MYCOCO W/ COOKIE BITS 20PCSX24,,1027.72,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,912,MYCOCO W/COOKIE BITS 20PCSX24,CASE,CIFPI
4/14/23,5000,COL23-04C-0178,Cost of sales,879.66,,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,912,MYCOCO W/COOKIE BITS 20PCSX24,CASE,CIFPI
4/14/23,1200,COL23-04C-0178,Cost of sales,,879.66,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,912,MYCOCO W/COOKIE BITS 20PCSX24,CASE,CIFPI
4/14/23,4000,COL23-04C-0178,MYCOCO W/ COCONUT BITS 20PCSX24,,1027.72,MA. DEL CARMEN MART BRANCH 1,EDGAR ALCANSES,2,831,MYCOCO W/COCONUT BITS 20PCSX24,CASE,CIFPI
